id,customer_id,order_date,sku_id,price,qty_ordered,before_discount,discount_amount,after_discount,is_gross,is_valid,is_net,payment_id,payment_method,registered_date,sku_name,cogs,category
ODR5175128471b,C191651L,2021-09-09,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-07-13,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR8056078712y,C286374L,2021-09-12,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-04,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR2579336155b,C491617L,2021-09-22,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2021-09-27,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR5031018656r,C149914L,2021-09-25,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-09-07,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR3665057201r,C991995L,2021-09-27,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2021-09-09,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR9784923274r,C991995L,2021-09-28,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2021-09-09,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR4750443192f,C717679L,2021-10-13,P894504,400200,1,400200,0,400200,1,1,1,1,COD,2021-10-13,braun 10000893 SE5680 BFS MEA ,272136,Beauty & Grooming
ODR9915060277o,C199781L,2021-10-14,P703287,400200,1,400200,0,400200,1,1,1,1,COD,2021-10-25,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR5454458069y,C199781L,2021-10-18,P703287,400200,1,400200,0,400200,1,1,0,1,COD,2021-10-25,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR2768033433r,C767768L,2021-10-21,P703287,400200,1,400200,0,400200,1,1,1,1,COD,2021-10-13,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR3285794522a,C451085L,2021-10-22,P707435,400200,1,400200,0,400200,1,1,1,4,Pay axis,2021-10-03,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR2099011629x,C228201L,2021-10-24,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2021-10-01,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR6709054237g,C804945L,2021-11-30,P136796,400200,1,400200,0,400200,1,0,0,4,Pay axis,2021-11-11,nabila NTICE FOR Almond,161820,Beauty & Grooming
ODR7686917852d,C802941L,2021-12-10,P202781,400200,1,400200,0,400200,1,1,0,1,COD,2021-10-25,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR4629627640k,C887943L,2021-12-12,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-11,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR9218934419d,C207844L,2021-12-15,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-17,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR3391938777f,C485693L,2021-12-16,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2021-07-02,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR8857736329x,C366090L,2021-12-18,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-26,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR4378531872r,C603214L,2021-12-19,P202781,400200,1,400200,0,400200,1,0,0,4,Pay axis,2021-12-12,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR2560740364j,C863827L,2021-12-24,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-20,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR8201085804s,C670128L,2021-12-27,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-01,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR5126654058r,C979577L,2021-12-28,P703287,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-17,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR2150735949w,C875370L,2021-12-29,P703287,400200,1,400200,0,400200,1,1,1,1,COD,2021-12-15,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR3900538606n,C319389L,2021-12-30,P202781,400200,1,400200,0,400200,1,0,0,4,Pay axis,2021-12-09,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR6146972806x,C734552L,2021-12-31,P236646,400200,1,400200,0,400200,1,0,0,4,Pay axis,2021-12-27,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR9670890951a,C693623L,2022-01-03,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2022-03-05,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR5692295933n,C746446L,2022-01-04,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2022-04-03,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR4714588298s,C475783L,2022-01-05,P104316,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-05-01,nabila Nvite fair skin,227070,Beauty & Grooming
ODR6242020316d,C242882L,2022-01-13,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-24,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR3988495306t,C242882L,2022-01-14,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-24,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR2491287376n,C577018L,2022-01-20,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-09,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR6904881794s,C375470L,2022-01-22,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-16,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR8695663777p,C242882L,2022-01-24,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-24,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR9180332060v,C917631L,2022-01-25,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-06,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR6384222821u,C305512L,2022-01-27,P136796,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-21,nabila NTICE FOR Almond,161820,Beauty & Grooming
ODR7787509578o,C837184L,2022-01-29,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-28,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR7146464871i,C746876L,2022-02-01,P136796,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-28,nabila NTICE FOR Almond,161820,Beauty & Grooming
ODR2529258479i,C749236L,2022-02-02,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-02-25,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR4002144691x,C409050L,2022-02-04,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-19,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR1999652385d,C349467L,2022-02-14,P202781,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-02-21,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR2607597503q,C430739L,2022-02-15,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-02-02,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR6331993301u,C702867L,2022-02-16,P202781,400200,1,400200,0,400200,1,1,0,1,COD,2022-02-09,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR9222999687q,C430739L,2022-02-17,P470236,400200,1,400200,0,400200,1,1,1,4,Pay axis,2022-02-02,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR5485101318a,C505505L,2022-02-18,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-24,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR9834069021l,C917631L,2022-02-19,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-06,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR1290063205z,C942480L,2022-02-20,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-24,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR8916336556f,C167482L,2022-02-21,P395322,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-02-17,HOS ELPIW100,207466,Beauty & Grooming
ODR9152316157s,C379450L,2022-02-22,P707435,400200,1,400200,0,400200,1,0,0,1,COD,2022-02-02,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR8361179369f,C727310L,2022-02-23,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-27,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR2938193278b,C821363L,2022-02-25,P202781,400200,1,400200,0,400200,1,1,0,1,COD,2022-02-23,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR8995591664i,C306419L,2022-02-26,P470236,400200,1,400200,0,400200,1,0,0,1,COD,2022-02-21,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR8229766863y,C732178L,2022-02-27,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-18,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR3561657337m,C839869L,2022-02-28,P707435,400200,1,400200,0,400200,1,0,0,1,COD,2022-02-25,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR2155035654k,C758391L,2022-03-01,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-12,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR5715436692b,C812198L,2022-03-02,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-21,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR6838003017q,C409862L,2022-03-04,P236646,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-04-27,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR5456183055f,C919265L,2022-03-05,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-27,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR2797990728d,C364393L,2022-03-14,P470236,400200,1,400200,0,400200,1,0,0,1,COD,2022-03-12,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR7554489508h,C543153L,2022-03-15,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2022-03-04,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR2718315774f,C569230L,2022-03-18,P470236,400200,1,400200,0,400200,1,1,0,3,Customer Credit,2022-02-01,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR7550165106r,C364393L,2022-03-21,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2022-03-12,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR4011681307w,C197331L,2022-03-31,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-03-23,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR3345115151a,C615777L,2022-04-14,P104316,400200,1,400200,0,400200,1,1,1,1,COD,2022-04-25,nabila Nvite fair skin,227070,Beauty & Grooming
ODR7992610503r,C601204L,2022-04-15,P470236,400200,1,400200,0,400200,1,0,0,1,COD,2022-04-28,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR4067409090f,C577894L,2022-04-16,P104316,400200,1,400200,0,400200,1,1,1,1,COD,2022-04-22,nabila Nvite fair skin,227070,Beauty & Grooming
ODR5078189223l,C849015L,2022-04-19,P104316,400200,1,400200,0,400200,1,1,0,1,COD,2022-04-01,nabila Nvite fair skin,227070,Beauty & Grooming
ODR3927362819m,C864684L,2022-04-21,P104316,400200,1,400200,0,400200,1,0,0,1,COD,2022-04-04,nabila Nvite fair skin,227070,Beauty & Grooming
ODR5158596416n,C370584L,2022-04-23,P104316,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-04-01,nabila Nvite fair skin,227070,Beauty & Grooming
ODR7807249826e,C926482L,2022-04-28,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-04-08,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR6210471050r,C781833L,2022-04-30,P202781,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-04-24,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR5402481372k,C931263L,2022-05-01,P202781,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-27,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR1360980097f,C358152L,2022-05-02,P236646,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-24,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR1650170870q,C275052L,2022-05-05,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-01-04,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR6574980646s,C862094L,2022-05-13,P202781,400200,1,400200,0,400200,1,0,0,1,COD,2022-05-13,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR5797420822r,C455118L,2022-05-17,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-28,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR9197788022x,C763103L,2022-05-19,P104316,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-24,nabila Nvite fair skin,227070,Beauty & Grooming
ODR9545888752p,C866875L,2022-05-20,P104316,400200,1,400200,0,400200,1,1,0,1,COD,2022-05-17,nabila Nvite fair skin,227070,Beauty & Grooming
ODR9649665921k,C940970L,2022-05-23,P104316,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-05-18,nabila Nvite fair skin,227070,Beauty & Grooming
ODR2269641787k,C490081L,2022-05-24,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-09,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR3133372305y,C820507L,2022-05-28,P470236,400200,1,400200,0,400200,1,0,0,1,COD,2022-05-07,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR6568425431b,C176332L,2022-05-30,P707435,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-05-06,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR6236607297h,C917760L,2022-06-01,P703287,400200,1,400200,0,400200,1,1,0,1,COD,2022-01-12,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR3562691891k,C877022L,2022-06-02,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-02,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR1149010175i,C850251L,2022-06-05,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-22,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR7145328329n,C541149L,2022-07-01,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-05,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR7229285616e,C569230L,2022-07-02,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2022-02-01,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR9773773402h,C289731L,2022-07-03,P707435,400200,1,400200,0,400200,1,1,1,1,COD,2022-03-22,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR4617255549d,C730593L,2022-07-05,P202781,400200,1,400200,0,400200,1,0,0,1,COD,2022-05-08,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR5888540254n,C431005L,2022-08-01,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-22,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR7724174747d,C735964L,2022-08-03,P470236,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-03-11,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR5868946552e,C563099L,2022-08-05,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-12,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR9596788425v,C853288L,2022-09-01,P703287,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-28,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR3443554923d,C153551L,2022-09-02,P470236,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-26,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR7559505569k,C228470L,2022-09-05,P104316,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-05-28,nabila Nvite fair skin,227070,Beauty & Grooming
ODR9605966951n,C653184L,2022-10-01,P703287,400200,1,400200,0,400200,1,1,0,1,COD,2022-01-25,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR8547134647n,C513079L,2022-10-02,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-09,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR8905185172x,C927578L,2022-10-03,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2022-03-10,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR8181723576l,C162721L,2022-10-04,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2021-07-26,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR8836229464v,C153430L,2022-11-01,P236646,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-01-27,Nvite for Fair Skin No Makeup Face Perfecting Palette,256128,Beauty & Grooming
ODR2189659554j,C854773L,2022-11-02,P625909,400200,1,400200,0,400200,1,0,0,4,Pay axis,2022-02-22,HOS DNGPF100,292146,Beauty & Grooming
ODR2279072645k,C967540L,2022-11-03,P470236,400200,1,400200,0,400200,1,1,0,1,COD,2022-03-07,nabila Ngage FOR Honey,272136,Beauty & Grooming
ODR8007945022c,C452972L,2022-11-04,P202781,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-04-21,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR7793343449y,C254201L,2022-11-05,P707435,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-05-15,nabila Nchant FOR Olive,277530,Beauty & Grooming
ODR7788856933j,C853288L,2022-12-01,P703287,400200,1,400200,0,400200,1,1,0,4,Pay axis,2022-01-28,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR8375298259j,C313074L,2022-12-02,P202781,400200,1,400200,0,400200,1,1,1,1,COD,2022-02-08,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR1864528098n,C506825L,2022-12-04,P703287,400200,1,400200,0,400200,1,1,1,1,COD,2021-07-10,nabila Nlight FOR creamy,292146,Beauty & Grooming
ODR3584238203e,C344605L,2022-12-05,P202781,400200,1,400200,0,400200,1,0,0,7,Easy Pay,2022-05-23,nabila NGELIC FOR IVORY,288144,Beauty & Grooming
ODR4115039954h,C792683L,2022-12-07,P856998,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-23,Ifitness Ab King pros,308154,Health & Sports
ODR9749989350a,C287376L,2022-05-30,P338156,400200,1,400200,0,400200,1,1,1,1,COD,2022-05-28,GA FE 67 141242,356178,Women Fashion
ODR8531043822l,C807487L,2022-05-14,P396169,400142,1,400142,0,400142,1,0,0,5,Jazz Wallet,2021-11-26,Transcend TS1TSJ25M3,256302,Computing
ODR6705481571l,C131997L,2022-05-24,P505418,400142,1,400142,0,400142,1,1,0,1,COD,2022-05-18,Transcend TS1TSJ25M3E,276080,Computing
ODR7800295190t,C389857L,2022-12-05,P505418,400142,1,400142,0,400142,1,1,0,1,COD,2021-08-24,Transcend TS1TSJ25M3E,276080,Computing
ODR8381633615w,C406498L,2021-10-24,P440933,399620,1,399620,0,399620,1,0,0,4,Pay axis,2021-10-25,head 273305 UK 8,255722,Men Fashion
ODR6967404444a,C955962L,2021-01-12,P870040,399040,1,399040,0,399040,1,0,0,4,Pay axis,2021-12-25,timex T2P521,347130,Men Fashion
ODR2799460208z,C555100L,2021-12-22,P387683,399040,1,399040,0,399040,1,1,0,1,COD,2021-12-19,timex T2P045,351132,Men Fashion
ODR1519285300k,C306006L,2022-07-03,P547834,399040,1,399040,0,399040,1,1,0,1,COD,2022-03-23,timex T2P517,323176,Men Fashion
ODR5888203333f,C524286L,2022-08-06,P803301,397880,1,397880,0,397880,1,1,1,1,COD,2021-08-11,HP White DeskJet 3635,270512,Computing
ODR9197802701d,C143684L,2021-04-07,P912809,397300,1,397300,0,397300,1,1,0,1,COD,2021-07-05,AKL A131130455 SS 145 Black,242324,Women Fashion
ODR4112133295j,C830897L,2021-07-16,P797760,397300,1,397300,0,397300,1,1,1,1,COD,2021-07-12,AKL A131130456 SS 145 Navy Blue,313838,Women Fashion
ODR8880360233q,C926914L,2022-03-28,P880103,397184,1,397184,0,397184,1,1,0,7,Easy Pay,2022-03-14,Omron MC 720 E,337560,Health & Sports
ODR5430135271l,C630030L,2022-08-04,P880103,397184,1,397184,0,397184,1,0,0,7,Easy Pay,2021-09-15,Omron MC 720 E,337560,Health & Sports
ODR1883295754c,C370659L,2021-08-16,P487968,394400,1,394400,0,394400,1,1,0,1,COD,2021-08-05,Philips Bundle Offer AT890 HP 8110,276080,Beauty & Grooming
ODR2638324229l,C969315L,2021-09-19,P755612,394400,1,394400,0,394400,1,1,1,1,COD,2021-07-09,Audionic Rex 65,244528,Computing
ODR8926542719t,C725776L,2021-12-11,P243089,98600,4,394400,0,394400,1,0,0,1,COD,2021-11-03,Sapphire US0432,60146,Women Fashion
ODR3567898312c,C282235L,2021-12-17,P178407,394400,1,394400,0,394400,1,1,1,1,COD,2021-12-26,Timex TW000X602,260304,Women Fashion
ODR6159715560f,C450527L,2021-07-22,P545689,394168,1,394168,0,394168,1,1,1,1,COD,2021-07-25,Akl GFSU1270 Beige L,327120,Women Fashion
ODR6876365259w,C354134L,2022-07-24,P940945,391500,1,391500,0,391500,1,1,0,1,COD,2022-07-06,TBG AV B 05 Multi Color,274050,Women Fashion
ODR1549799386a,C374672L,2022-10-04,P420961,391500,1,391500,0,391500,1,1,0,1,COD,2021-07-17,TBG AV B 02 Maroon,281880,Women Fashion
ODR6862944468z,C937189L,2022-04-13,P260175,78242,5,391210,0,391210,1,1,1,1,COD,2022-04-13,PNG Pampers 10004046 Hazir,61596,Superstore
ODR9580247943n,C506457L,2022-03-27,P356360,385700,1,385700,0,385700,1,0,0,7,Easy Pay,2022-03-16,LC 8411061602522,339416,Others
ODR2594421858m,C542850L,2021-11-28,P994010,384192,1,384192,0,384192,1,0,0,2,Jazz Voucher,2021-11-19,starlet A208 18J Black 44,280430,Men Fashion
ODR3523499046z,C904890L,2022-04-21,P119057,383670,1,383670,0,383670,1,0,0,1,COD,2022-04-05,WD WD   MP   1TB,249342,Computing
ODR1363985182e,C723722L,2022-12-06,P829337,382800,1,382800,0,382800,1,1,0,1,COD,2022-05-03,SFEVER GI377HB01ZASGNAFAMZ,302412,Beauty & Grooming
ODR9620817242n,C535620L,2022-04-01,P678309,382742,1,382742,0,382742,1,1,1,1,COD,2022-01-05,tmx wtch  T2E581 4,261870,Men Fashion
ODR3105785267e,C203164L,2022-01-16,P596008,382742,1,382742,0,382742,1,0,0,4,Pay axis,2021-10-25,danielk DK10947 2 Navy,344462,Women Fashion
ODR2533392549b,C203164L,2022-11-01,P596008,382742,1,382742,0,382742,1,0,0,4,Pay axis,2021-10-25,danielk DK10947 2 Navy,344462,Women Fashion
ODR6586740671v,C137924L,2022-03-25,P288016,379900,1,379900,0,379900,1,1,1,1,COD,2022-03-16,sanasafinaz SS 9B,254504,Women Fashion
ODR4230505810y,C741634L,2022-12-04,P652660,379900,1,379900,0,379900,1,1,1,1,COD,2021-07-09,sanasafinaz SS 12A,246906,Women Fashion
ODR1295786486o,C607344L,2022-09-05,P185040,377638,1,377638,0,377638,1,1,1,1,COD,2022-04-08,seagate SG E 1TB,332282,Computing
ODR9008135070e,C215074L,2021-07-11,P185040,377580,1,377580,0,377580,1,0,0,4,Pay axis,2021-09-13,seagate SG E 1TB,332282,Computing
ODR1828805846s,C238059L,2021-10-09,P185040,377580,1,377580,0,377580,1,0,0,8,UBL Credit Card,2021-09-14,seagate SG E 1TB,332282,Computing
ODR2540304029l,C713972L,2022-07-16,P504861,377000,1,377000,0,377000,1,0,0,7,Easy Pay,2022-01-01,RM Sony DVP SR760,320450,Entertainment
ODR8045649455u,C678436L,2021-11-30,P253081,377000,1,377000,0,377000,1,1,0,1,COD,2021-11-08,JBS CRY 019,327990,Home & Living
ODR6672508338n,C518128L,2021-12-27,P253081,377000,1,377000,0,377000,1,1,0,1,COD,2021-12-08,JBS CRY 019,327990,Home & Living
ODR3616191030p,C960526L,2021-05-09,P459512,377000,1,377000,0,377000,1,1,1,3,Customer Credit,2021-09-24,corio JC 43 41,275210,Men Fashion
ODR6775496624f,C112258L,2021-09-17,P476808,377000,1,377000,0,377000,1,0,0,9,My Gateway,2021-09-06,corio JC 01 40,271440,Men Fashion
ODR6080922529q,C190131L,2022-01-30,P460847,377000,1,377000,0,377000,1,1,0,1,COD,2021-12-15,Arino AF 008 42,316680,Men Fashion
ODR2496660682b,C696203L,2022-03-03,P368222,377000,1,377000,0,377000,1,0,0,4,Pay axis,2022-01-15,corio JC 57 43,305370,Men Fashion
ODR4046176329e,C115129L,2022-03-22,P368222,377000,1,377000,0,377000,1,0,0,7,Easy Pay,2021-11-15,corio JC 57 43,305370,Men Fashion
ODR1932051551v,C422171L,2022-04-15,P653362,377000,1,377000,0,377000,1,1,0,7,Easy Pay,2022-04-22,corio C 101315 42,252590,Men Fashion
ODR9615242992u,C883317L,2022-07-04,P143931,377000,1,377000,0,377000,1,0,0,5,Jazz Wallet,2021-11-05,corio JC 53 45,233740,Men Fashion
ODR6987823139z,C709820L,2021-10-15,P494258,377000,1,377000,0,377000,1,0,0,4,Pay axis,2021-10-10,Naushemian #0022 S,245050,Others
ODR1174219603x,C920542L,2021-09-11,P654052,377000,1,377000,0,377000,1,1,1,1,COD,2021-11-01,shubinak SWWF14 Kurta 011 M   36,301600,Women Fashion
ODR5451209833b,C504457L,2022-01-03,P153488,377000,1,377000,0,377000,1,1,0,1,COD,2022-03-12,AKL A131137868 SS 06 17,245050,Women Fashion
